,Prev_Team,Prev_Season,Prev_Round,Prev_Opposition,Prev_Margin,Prev_Venue,Prev_Score,Prev_Disposals,Prev_Kicks,Prev_Marks,Prev_Handballs,Prev_Goals,Prev_Hitouts,Prev_Tackles,Prev_Rebound50s,Prev_Inside50s,Prev_Clearances,Prev_Clangers,Prev_ContendedPossessions,Prev_UncontendedPossessions,Prev_ContestedMarks,Prev_MarksInside50,Prev_GoalAssists,Prev_OnePercenters,Prev_cusum_margin,Prev_cusum_Score,Prev_WinLoss,Curr_Round,Curr_Opposition,Curr_Venue,Curr_WinLoss
1977,St Kilda,2016,8,West Coast,-103,Subiaco,29,17.09090909,8.5,3.318181818,8.590909091,0.136363636,1.636363636,3.772727273,1.772727273,1.681818182,1.681818182,3.227272727,6.227272727,10.68181818,0.454545455,0.227272727,0.090909091,2.636363636,-182,657,L,9,Essendon,Docklands,W
1978,St Kilda,2016,9,Essendon,46,Docklands,109,17.54545455,9.954545455,4.954545455,7.590909091,0.727272727,1.090909091,2.863636364,1.227272727,3.045454545,2.090909091,1.681818182,5.954545455,11.95454545,0.545454545,1.045454545,0.590909091,1.954545455,-136,766,W,10,Fremantle,Docklands,W
1979,St Kilda,2016,10,Fremantle,34,Docklands,101,17.59090909,9.545454545,5.045454545,8.045454545,0.681818182,2.136363636,4.590909091,1.863636364,2.045454545,1.409090909,1.454545455,5.772727273,11.90909091,0.818181818,0.681818182,0.318181818,1.909090909,-102,867,W,11,Adelaide,Adelaide Oval,L
1980,St Kilda,2016,11,Adelaide,-88,Adelaide Oval,45,13.54545455,7.090909091,3.181818182,6.454545455,0.272727273,1.181818182,2.045454545,1.863636364,1.363636364,1,2.363636364,4.909090909,8.363636364,0.545454545,0.363636364,0.181818182,1.772727273,-190,912,L,12,Carlton,Docklands,W
1981,St Kilda,2016,12,Carlton,32,Docklands,110,16.04545455,9,3.727272727,7.045454545,0.772727273,2.136363636,3.181818182,1.545454545,2.863636364,1.954545455,2.636363636,5.727272727,10.40909091,0.454545455,0.545454545,0.636363636,2.090909091,-158,1022,W,14,Geelong,Docklands,W
1982,St Kilda,2016,14,Geelong,3,Docklands,93,16.13636364,9.272727273,4.181818182,6.863636364,0.636363636,1.363636364,2.863636364,1.727272727,2.454545455,1.590909091,2,5.909090909,10.13636364,0.454545455,0.590909091,0.454545455,2.090909091,-155,1115,W,15,Gold Coast,Carrara,L
1983,St Kilda,2016,15,Gold Coast,-40,Carrara,68,15.59090909,7.954545455,2.772727273,7.636363636,0.363636364,1.454545455,2.045454545,1.863636364,2.818181818,1.181818182,2.454545455,5.954545455,9.5,0.681818182,0.545454545,0.272727273,1.772727273,-195,1183,L,16,Essendon,Docklands,W
1984,St Kilda,2016,16,Essendon,11,Docklands,109,17.54545455,8.227272727,2.863636364,9.318181818,0.772727273,2.727272727,3.636363636,1.636363636,2.636363636,2.090909091,2.136363636,6.818181818,10.95454545,0.318181818,0.545454545,0.5,2.409090909,-184,1292,W,17,Melbourne,Docklands,W
1985,St Kilda,2016,17,Melbourne,36,Docklands,110,16.45454545,8.727272727,4,7.727272727,0.681818182,1.727272727,3.045454545,1.636363636,2.727272727,1.409090909,1.909090909,6.272727273,10.36363636,0.636363636,0.909090909,0.545454545,1.727272727,-148,1402,W,18,Western Bulldogs,Docklands,W
1986,St Kilda,2016,18,Western Bulldogs,15,Docklands,75,17.77272727,9.863636364,4.909090909,7.909090909,0.5,2.045454545,2.863636364,1.681818182,2.181818182,1.5,2.454545455,6.590909091,11.36363636,0.954545455,0.409090909,0.181818182,1.772727273,-133,1477,W,19,North Melbourne,Docklands,L
1987,St Kilda,2016,19,North Melbourne,-23,Docklands,62,14.72727273,7.590909091,3.227272727,7.136363636,0.363636364,1.454545455,2.545454545,1.227272727,2.590909091,1.181818182,2.136363636,5.727272727,8.818181818,0.590909091,0.545454545,0.136363636,1.272727273,-156,1539,L,20,Carlton,M.C.G.,W
1988,St Kilda,2016,20,Carlton,71,M.C.G.,122,18.36363636,10.81818182,6,7.545454545,0.863636364,1.272727273,2.818181818,1.454545455,2.454545455,1.409090909,2.090909091,5.863636364,12.36363636,0.454545455,1.227272727,0.636363636,1.5,-85,1661,W,21,Sydney,Docklands,L
1989,St Kilda,2016,21,Sydney,-70,Docklands,76,16.45454545,8.318181818,3.409090909,8.136363636,0.5,1.545454545,3.590909091,1.5,2.181818182,1.545454545,2.090909091,6.454545455,10.27272727,0.5,0.454545455,0.454545455,1.818181818,-155,1737,L,22,Richmond,M.C.G.,W
1990,St Kilda,2016,22,Richmond,9,M.C.G.,55,18.63636364,10.59090909,5.136363636,8.045454545,0.318181818,1.545454545,2.954545455,1.318181818,2.318181818,1.090909091,2.454545455,5.818181818,12.54545455,0.590909091,0.636363636,0.136363636,1.363636364,-146,1792,W,23,Brisbane Lions,Docklands,W
1991,St Kilda,2016,23,Brisbane Lions,58,Docklands,161,17.54545455,10.31818182,5.136363636,7.227272727,1.136363636,1.863636364,2.090909091,1.590909091,3.181818182,1.727272727,2.045454545,6.090909091,11.31818182,0.727272727,1.227272727,0.681818182,2.045454545,-88,1953,W,2,West Coast,Domain Stadium,L
1992,St Kilda,2017,2,West Coast,-19,Domain Stadium,97,10.93939394,6.333333333,2.303030303,4.606060606,0.393939394,1.393939394,2,0.787878788,1.363636364,1.242424242,1.696969697,4.181818182,6.636363636,0.151515152,0.333333333,0.181818182,1.424242424,-19,97,L,3,Brisbane Lions,Etihad Stadium,W
1993,St Kilda,2017,3,Brisbane Lions,31,Etihad Stadium,107,10.93939394,6.818181818,3.151515152,4.121212121,0.424242424,1.121212121,2.212121212,1.060606061,1.787878788,1.212121212,1.393939394,4.666666667,6.333333333,0.666666667,0.666666667,0.181818182,1.424242424,12,204,W,4,Collingwood,Etihad Stadium,W
1994,St Kilda,2017,4,Collingwood,14,Etihad Stadium,69,12.66666667,7.515151515,4.151515152,5.151515152,0.272727273,0.818181818,2.636363636,1.181818182,2,0.666666667,1.606060606,4.181818182,8.484848485,0.575757576,0.545454545,0.151515152,1.424242424,26,273,W,4,Geelong,Etihad Stadium,L
1995,St Kilda,2017,4,Geelong,-38,Etihad Stadium,88,12.66666667,7.515151515,4.151515152,5.151515152,0.272727273,0.818181818,2.636363636,1.181818182,2,0.666666667,1.606060606,4.181818182,8.484848485,0.575757576,0.545454545,0.151515152,1.424242424,-12,361,L,5,Greater Western Sydney,Etihad Stadium,W
1996,St Kilda,2017,5,Greater Western Sydney,23,Etihad Stadium,108,11.24242424,5.96969697,2.484848485,5.272727273,0.393939394,0.909090909,2.03030303,1.333333333,1.575757576,0.96969697,2.090909091,4,7.272727273,0.090909091,0.303030303,0.242424242,1.696969697,11,469,W,5,Hawthorn,University of Tasmania Stadium,W
1997,St Kilda,2017,5,Hawthorn,75,University of Tasmania Stadium,130,11.24242424,5.96969697,2.484848485,5.272727273,0.393939394,0.909090909,2.03030303,1.333333333,1.575757576,0.96969697,2.090909091,4,7.272727273,0.090909091,0.303030303,0.242424242,1.696969697,86,599,W,6,Carlton,Etihad Stadium,W
1998,St Kilda,2017,6,Carlton,19,Etihad Stadium,85,14.18181818,7.666666667,3.727272727,6.515151515,0.575757576,1.151515152,1.848484848,1.060606061,1.696969697,1.060606061,1.333333333,4.424242424,9.818181818,0.424242424,0.454545455,0.393939394,1.212121212,105,684,W,6,Melbourne,Etihad Stadium,L
1999,St Kilda,2017,6,Melbourne,-30,Etihad Stadium,90,14.18181818,7.666666667,3.727272727,6.515151515,0.575757576,1.151515152,1.848484848,1.060606061,1.696969697,1.060606061,1.333333333,4.424242424,9.818181818,0.424242424,0.454545455,0.393939394,1.212121212,75,774,L,7,Sydney,Etihad Stadium,L
2000,St Kilda,2017,7,Sydney,-50,Etihad Stadium,68,11.42424242,6.333333333,2.454545455,5.090909091,0.424242424,1.484848485,2.424242424,0.96969697,1.666666667,1.454545455,1.212121212,4.515151515,6.848484848,0.212121212,0.303030303,0.333333333,1.484848485,25,842,L,8,Western Bulldogs,Etihad Stadium,L
2001,St Kilda,2017,8,Western Bulldogs,-40,Etihad Stadium,50,12.72727273,6.515151515,3.212121212,6.212121212,0.363636364,1.03030303,1.484848485,0.696969697,1.666666667,1,1.727272727,4.121212121,8.696969697,0.272727273,0.424242424,0.303030303,1.181818182,-15,892,L,9,Adelaide,Adelaide Oval,L
2002,St Kilda,2017,9,Adelaide,-57,Adelaide Oval,54,12.84848485,6.181818182,2.848484848,6.666666667,0.303030303,1.212121212,2.212121212,1.151515152,1.424242424,1.121212121,1.575757576,4.272727273,8.848484848,0.151515152,0.181818182,0.242424242,1.484848485,-72,946,L,10,North Melbourne,Etihad Stadium,W
2003,St Kilda,2017,10,North Melbourne,17,Etihad Stadium,89,13.21212121,6.575757576,3.303030303,6.636363636,0.212121212,1.757575758,2.878787879,1.212121212,1.484848485,1.181818182,1.545454545,4.272727273,8.818181818,0.333333333,0.272727273,0.181818182,1.303030303,-55,1035,W,11,Gold Coast,Etihad Stadium,W
2004,St Kilda,2017,11,Gold Coast,31,Etihad Stadium,103,12.27272727,5.848484848,2.333333333,6.424242424,0.212121212,1.03030303,1.757575758,1.151515152,1.333333333,1.060606061,1.909090909,4.606060606,7.424242424,0.515151515,0.393939394,0.151515152,1.181818182,-24,1138,W,12,Fremantle,Domain Stadium,W
2005,St Kilda,2017,12,Fremantle,9,Domain Stadium,89,11.54545455,6.242424242,3.060606061,5.303030303,0.363636364,0.96969697,2.181818182,1.121212121,1.696969697,0.909090909,1.454545455,4,7.484848485,0.242424242,0.424242424,0.272727273,1.242424242,-15,1227,W,12,Richmond,Etihad Stadium,W
2006,St Kilda,2017,12,Richmond,67,Etihad Stadium,138,11.54545455,6.242424242,3.060606061,5.303030303,0.363636364,0.96969697,2.181818182,1.121212121,1.696969697,0.909090909,1.454545455,4,7.484848485,0.242424242,0.424242424,0.272727273,1.242424242,52,1365,W,14,Essendon,Etihad Stadium,L
2007,St Kilda,2017,14,Essendon,-61,Etihad Stadium,57,11.39393939,6.303030303,2.96969697,5.090909091,0.424242424,0.939393939,2.272727273,1.03030303,1.606060606,0.909090909,1.151515152,3.787878788,7.606060606,0.212121212,0.515151515,0.303030303,1,-9,1422,L,15,Sydney,SCG,L
2008,St Kilda,2017,15,Sydney,-42,SCG,59,11.75757576,6,2.545454545,5.757575758,0.363636364,1.545454545,2.242424242,1.03030303,1.454545455,1.060606061,1.484848485,4.363636364,7.303030303,0.272727273,0.515151515,0.333333333,1,-51,1481,L,16,Port Adelaide,Adelaide Oval,L
2009,St Kilda,2017,16,Port Adelaide,-2,Adelaide Oval,61,13,6.696969697,3.303030303,6.303030303,0.636363636,1.424242424,2,1.03030303,1.939393939,1.03030303,1.848484848,4.303030303,8.666666667,0.636363636,0.575757576,0.454545455,1.303030303,-53,1542,L,17,West Coast,Etihad Stadium,W
2010,St Kilda,2017,17,West Coast,8,Etihad Stadium,103,11.39393939,5.848484848,2.727272727,5.545454545,0.212121212,0.757575758,1.515151515,1.242424242,1.333333333,0.96969697,1.454545455,3.636363636,7.606060606,0.363636364,0.303030303,0.181818182,0.96969697,-45,1645,W,18,Melbourne,MCG,L
2011,St Kilda,2017,18,Melbourne,-24,MCG,72,12.18181818,6.333333333,2.818181818,5.848484848,0.272727273,1.454545455,1.636363636,1.363636364,1.121212121,0.848484848,1.606060606,4.424242424,8,0.363636364,0.151515152,0.242424242,1.151515152,-69,1717,L,19,North Melbourne,Etihad Stadium,W
2012,St Kilda,2017,19,North Melbourne,49,Etihad Stadium,127,10.87878788,6,1.878787879,4.878787879,0.242424242,1,2.272727273,1.515151515,1.636363636,1.303030303,1.727272727,4.636363636,5.96969697,0.393939394,0.242424242,0.151515152,1.757575758,-20,1844,W,19,Richmond,MCG,L
2013,St Kilda,2017,19,Richmond,-41,MCG,81,10.87878788,6,1.878787879,4.878787879,0.242424242,1,2.272727273,1.515151515,1.636363636,1.303030303,1.727272727,4.636363636,5.96969697,0.393939394,0.242424242,0.151515152,1.757575758,-61,1925,L,1,Greater Western Sydney,Stadium Australia,W
2014,Sydney,2012,1,Greater Western Sydney,63,Stadium Australia,100,17.63636364,10.18181818,4.863636364,7.454545455,0.636363636,1.954545455,3.590909091,1.045454545,3.227272727,1.818181818,2.727272727,7.045454545,10.54545455,0.727272727,0.409090909,0.409090909,2.090909091,63,100,W,2,Fremantle,S.C.G.,W
2015,Sydney,2012,2,Fremantle,13,S.C.G.,94,15.86363636,9.136363636,2.863636364,6.727272727,0.636363636,1.136363636,3.363636364,2.272727273,2.409090909,1.772727273,1.954545455,7.772727273,7.681818182,0.727272727,0.272727273,0.318181818,2.363636364,76,194,W,3,Port Adelaide,Football Park,W
2016,Sydney,2012,3,Port Adelaide,22,Football Park,105,15.18181818,8.090909091,2.636363636,7.090909091,0.727272727,2.136363636,2.954545455,1.045454545,2.409090909,1.909090909,1.772727273,6.636363636,8.727272727,0.272727273,0.363636364,0.409090909,2.545454545,98,299,W,4,North Melbourne,S.C.G.,W
2017,Sydney,2012,4,North Melbourne,36,S.C.G.,113,15.09090909,8.863636364,2.772727273,6.227272727,0.772727273,2.136363636,2.909090909,1.954545455,2.590909091,2,1.590909091,6.772727273,7.863636364,0.454545455,0.409090909,0.5,3.318181818,134,412,W,5,Hawthorn,York Park,W
2018,Sydney,2012,5,Hawthorn,37,York Park,106,16.68181818,9.318181818,3.5,7.363636364,0.727272727,1.727272727,3.818181818,1.363636364,2.454545455,1.863636364,1.5,7.136363636,9.636363636,0.636363636,0.636363636,0.363636364,2.181818182,171,518,W,6,Adelaide,S.C.G.,L
2019,Sydney,2012,6,Adelaide,-5,S.C.G.,94,15.13636364,8.954545455,3.045454545,6.181818182,0.636363636,1.272727273,4.5,1.318181818,3.045454545,1.863636364,1.909090909,7.090909091,7.863636364,0.5,0.409090909,0.363636364,2.909090909,166,612,L,7,Richmond,M.C.G.,L
2020,Sydney,2012,7,Richmond,-29,M.C.G.,62,13.04545455,8.181818182,3.272727273,4.863636364,0.363636364,1.318181818,3.227272727,1.318181818,2.181818182,1.272727273,1.772727273,5.181818182,7.590909091,0.318181818,0.454545455,0.227272727,2.909090909,137,674,L,8,Melbourne,S.C.G.,W
2021,Sydney,2012,8,Melbourne,101,S.C.G.,138,17.95454545,10.40909091,4.409090909,7.545454545,0.954545455,1.363636364,3.727272727,1.318181818,3.227272727,1.772727273,2.181818182,6.681818182,11.04545455,0.454545455,0.772727273,0.681818182,1.909090909,238,812,W,9,St Kilda,Docklands,L
2022,Sydney,2012,9,St Kilda,-28,Docklands,83,16.04545455,8.181818182,3.409090909,7.863636364,0.545454545,1.727272727,2.863636364,1.590909091,1.909090909,1.636363636,2.272727273,5.5,10.27272727,0.272727273,0.454545455,0.409090909,1.863636364,210,895,L,10,Western Bulldogs,S.C.G.,W
2023,Sydney,2012,10,Western Bulldogs,92,S.C.G.,132,19.40909091,10.90909091,3.363636364,8.5,0.909090909,2.545454545,2.681818182,1.954545455,2.863636364,2.545454545,2.454545455,7.409090909,11.18181818,0.318181818,0.454545455,0.590909091,2.772727273,302,1027,W,11,Essendon,Docklands,W
2024,Sydney,2012,11,Essendon,4,Docklands,86,17.63636364,9.318181818,3.363636364,8.318181818,0.590909091,1.590909091,4.090909091,2.863636364,2.272727273,1.409090909,2.590909091,6.863636364,10.63636364,0.409090909,0.454545455,0.454545455,3.318181818,306,1113,W,13,Geelong,S.C.G.,W
2025,Sydney,2012,13,Geelong,6,S.C.G.,80,16.04545455,9.181818182,3.363636364,6.863636364,0.545454545,1.636363636,2.909090909,2.090909091,2.136363636,1.863636364,1.636363636,6.818181818,9.090909091,0.409090909,0.363636364,0.454545455,3.181818182,312,1193,W,14,Greater Western Sydney,Stadium Australia,W
2026,Sydney,2012,14,Greater Western Sydney,94,Stadium Australia,132,19.77272727,10.04545455,4.090909091,9.727272727,0.863636364,1.590909091,3.5,1.090909091,2.818181818,1.772727273,2.045454545,7.136363636,12.31818182,0.5,0.818181818,0.590909091,2.409090909,406,1325,W,15,Brisbane Lions,S.C.G.,W
2027,Sydney,2012,15,Brisbane Lions,47,S.C.G.,110,17.31818182,9.136363636,3.909090909,8.181818182,0.727272727,2.090909091,2.727272727,1.409090909,2.636363636,1.863636364,1.954545455,6.681818182,10.5,0.545454545,0.727272727,0.409090909,3,453,1435,W,16,West Coast,Subiaco,W
2028,Sydney,2012,16,West Coast,52,Subiaco,121,19.09090909,9.954545455,3.272727273,9.136363636,0.818181818,2.090909091,3,1.681818182,2.954545455,2,2.363636364,8.136363636,10.81818182,0.818181818,0.318181818,0.454545455,2.636363636,505,1556,W,17,St Kilda,S.C.G.,W
2029,Sydney,2012,17,St Kilda,29,S.C.G.,105,16.31818182,8.772727273,3.590909091,7.545454545,0.681818182,2.772727273,2.318181818,2.136363636,2.363636364,1.909090909,1.772727273,6.772727273,8.954545455,0.818181818,0.681818182,0.454545455,2.136363636,534,1661,W,18,Gold Coast,Carrara,W
2030,Sydney,2012,18,Gold Coast,72,Carrara,126,17.40909091,9.772727273,3.727272727,7.636363636,0.863636364,2.227272727,3.318181818,1.318181818,2.5,2,1.818181818,6.863636364,10.36363636,0.363636364,0.590909091,0.545454545,2.545454545,606,1787,W,19,Carlton,Docklands,W
2031,Sydney,2012,19,Carlton,22,Docklands,93,16.31818182,8.818181818,3,7.5,0.636363636,2.136363636,2.727272727,1.818181818,2.090909091,1.772727273,2.090909091,6.272727273,9.590909091,0.363636364,0.5,0.5,1.5,628,1880,W,20,Collingwood,Stadium Australia,L
2032,Sydney,2012,20,Collingwood,-8,Stadium Australia,70,16.04545455,9,2.136363636,7.045454545,0.409090909,3.090909091,3.681818182,1.636363636,2.545454545,1.863636364,2.363636364,7.863636364,7.909090909,0.409090909,0.272727273,0.227272727,2.772727273,620,1950,L,21,Western Bulldogs,Docklands,W
2033,Sydney,2012,21,Western Bulldogs,82,Docklands,167,17.81818182,10.27272727,4.181818182,7.545454545,1.181818182,1.954545455,3.045454545,1.318181818,2.727272727,1.590909091,1.863636364,6.454545455,11.22727273,0.5,0.863636364,0.909090909,2.272727273,702,2117,W,22,Hawthorn,S.C.G.,L
2034,Sydney,2012,22,Hawthorn,-7,S.C.G.,95,16.95454545,9.181818182,2.727272727,7.772727273,0.636363636,2.409090909,3.681818182,1.863636364,2.590909091,2.090909091,2.045454545,7.727272727,9,0.590909091,0.590909091,0.5,2.818181818,695,2212,L,23,Adelaide,Football Park,W
2035,Sydney,2012,23,Adelaide,29,Football Park,71,17.72727273,9.772727273,3.727272727,7.954545455,0.5,1.590909091,3.409090909,2.318181818,1.681818182,1.909090909,2.318181818,6.772727273,11.04545455,0.590909091,0.318181818,0.454545455,2.909090909,724,2283,W,23,Geelong,Kardinia Park,L
2036,Sydney,2012,23,Geelong,-34,Kardinia Park,78,16.90909091,8.318181818,3.090909091,8.590909091,0.5,1.454545455,3.090909091,2.363636364,1.863636364,1.5,2.363636364,6.590909091,10.09090909,0.454545455,0.272727273,0.363636364,2.363636364,690,2361,L,24,Collingwood,Stadium Australia,W
2037,Sydney,2012,24,Collingwood,26,Stadium Australia,96,17.13636364,9.772727273,3.818181818,7.363636364,0.590909091,2.181818182,3.045454545,1.318181818,2.409090909,2.090909091,2.227272727,7.272727273,9.863636364,0.818181818,0.590909091,0.227272727,3.227272727,716,2457,W,25,Hawthorn,M.C.G.,W
2038,Sydney,2012,25,Hawthorn,10,M.C.G.,91,15.13636364,8.636363636,3.136363636,6.5,0.636363636,2,5,2.090909091,1.954545455,1.590909091,2.227272727,6.545454545,8.227272727,0.727272727,0.272727273,0.454545455,2.818181818,726,2548,W,1,Greater Western Sydney,Stadium Australia,W
2039,Sydney,2013,1,Greater Western Sydney,30,Stadium Australia,106,16.40909091,9.409090909,3.181818182,7,0.727272727,2.227272727,3.136363636,1.636363636,2.181818182,1.909090909,2.318181818,8,8.5,0.772727273,0.363636364,0.363636364,2.318181818,30,106,W,2,Gold Coast,S.C.G.,W
2040,Sydney,2013,2,Gold Coast,41,S.C.G.,114,16.77272727,9.909090909,2.045454545,6.863636364,0.772727273,2.590909091,3.318181818,1.5,2.636363636,2.136363636,2.772727273,8.090909091,7.954545455,0.5,0.545454545,0.545454545,2.090909091,71,220,W,3,North Melbourne,Bellerive Oval,W
2041,Sydney,2013,3,North Melbourne,39,Bellerive Oval,131,16.22727273,9.318181818,3.227272727,6.909090909,0.909090909,2.590909091,2.590909091,1.5,2.636363636,2.090909091,2,6.727272727,9.090909091,0.5,0.363636364,0.681818182,1.772727273,110,351,W,4,Geelong,S.C.G.,L
2042,Sydney,2013,4,Geelong,-21,S.C.G.,103,15.86363636,8.909090909,2.909090909,6.954545455,0.727272727,2.045454545,2.272727273,1.863636364,2.681818182,1.818181818,2.863636364,7.181818182,8.5,0.545454545,0.5,0.636363636,2.045454545,89,454,L,5,St Kilda,Wellington,W
2043,Sydney,2013,5,St Kilda,16,Wellington,79,16.54545455,8.954545455,2.909090909,7.590909091,0.5,2.545454545,4.090909091,1.636363636,2.681818182,1.954545455,1.909090909,7.5,8.909090909,0.454545455,0.363636364,0.272727273,2.545454545,105,533,W,6,Brisbane Lions,S.C.G.,W
2044,Sydney,2013,6,Brisbane Lions,60,S.C.G.,115,17.13636364,9.227272727,3.772727273,7.909090909,0.772727273,2.272727273,3.181818182,1.636363636,2.318181818,1.772727273,2.045454545,6.590909091,10.45454545,0.5,0.863636364,0.5,2.181818182,165,648,W,7,Hawthorn,M.C.G.,L
2045,Sydney,2013,7,Hawthorn,-37,M.C.G.,82,15.59090909,9,3.818181818,6.590909091,0.545454545,1.681818182,3.454545455,1.454545455,2.318181818,2,1.772727273,6.272727273,9.090909091,0.454545455,0.772727273,0.5,1.954545455,128,730,L,8,Fremantle,S.C.G.,L
2046,Sydney,2013,8,Fremantle,0,S.C.G.,70,17.59090909,9.272727273,4.5,8.318181818,0.5,2.318181818,4.090909091,2.272727273,2.136363636,1.772727273,2.045454545,6.545454545,10.95454545,0.818181818,0.545454545,0.318181818,2.363636364,128,800,D,9,Collingwood,M.C.G.,W
2047,Sydney,2013,9,Collingwood,47,M.C.G.,102,17.68181818,9.454545455,4.227272727,8.227272727,0.681818182,1.909090909,3.545454545,2,2.045454545,1.636363636,2.363636364,6.590909091,11.18181818,0.590909091,0.727272727,0.5,2.454545455,175,902,W,10,Essendon,S.C.G.,W
2048,Sydney,2013,10,Essendon,44,S.C.G.,115,17.63636364,10.68181818,2.227272727,6.954545455,0.772727273,2.681818182,3.181818182,2.318181818,2.545454545,3.227272727,2.181818182,8.272727273,8.545454545,0.227272727,0.272727273,0.454545455,3.227272727,219,1017,W,11,Adelaide,Football Park,W
2049,Sydney,2013,11,Adelaide,77,Football Park,127,18.63636364,9.727272727,3.909090909,8.909090909,0.863636364,1.681818182,3.863636364,1.590909091,2.954545455,1.5,1.636363636,7.272727273,11.22727273,0.363636364,0.772727273,0.545454545,2.318181818,296,1144,W,13,Port Adelaide,Football Park,L
2050,Sydney,2013,13,Port Adelaide,-18,Football Park,54,15,8.772727273,2,6.227272727,0.363636364,2.318181818,4.545454545,1.636363636,1.954545455,2.181818182,2.863636364,7.409090909,6.727272727,0.136363636,0.136363636,0.227272727,2.181818182,278,1198,L,14,Carlton,S.C.G.,W
2051,Sydney,2013,14,Carlton,22,S.C.G.,65,15.72727273,10.54545455,1.772727273,5.181818182,0.363636364,2.409090909,4.318181818,2.181818182,2.5,2.136363636,2.045454545,8.636363636,6.318181818,0.181818182,0.318181818,0.181818182,3.045454545,300,1263,W,15,Melbourne,M.C.G.,W
2052,Sydney,2013,15,Melbourne,31,M.C.G.,116,18,9,2.727272727,9,0.727272727,2.409090909,2.681818182,0.954545455,2.818181818,2.045454545,1.772727273,7.090909091,10.90909091,0.318181818,0.5,0.409090909,1.545454545,331,1379,W,16,Greater Western Sydney,S.C.G.,W
2053,Sydney,2013,16,Greater Western Sydney,129,S.C.G.,171,19,11,5,8,1.090909091,1.727272727,2.181818182,1.090909091,3.454545455,1.590909091,2.045454545,7,11.86363636,0.727272727,1.409090909,0.545454545,1.590909091,460,1550,W,17,West Coast,Subiaco,W
2054,Sydney,2013,17,West Coast,34,Subiaco,113,17.36363636,8.818181818,2.818181818,8.545454545,0.772727273,1.636363636,2.727272727,1.227272727,2.409090909,2.090909091,1.863636364,7.181818182,9.954545455,0.681818182,0.409090909,0.590909091,2.818181818,494,1663,W,18,Richmond,S.C.G.,W
2055,Sydney,2013,18,Richmond,47,S.C.G.,110,17.40909091,9.454545455,3.272727273,7.954545455,0.727272727,1.772727273,2.681818182,1.636363636,2.954545455,1.545454545,1.818181818,6.545454545,10.54545455,0.545454545,0.772727273,0.590909091,2.136363636,541,1773,W,19,Western Bulldogs,Docklands,W
2056,Sydney,2013,19,Western Bulldogs,35,Docklands,134,16.45454545,9.181818182,3.5,7.272727273,0.954545455,2.318181818,3.590909091,1.954545455,2.454545455,1.954545455,1.409090909,7.590909091,8.727272727,0.772727273,0.409090909,0.681818182,1.863636364,576,1907,W,20,Collingwood,Stadium Australia,L
2057,Sydney,2013,20,Collingwood,-29,Stadium Australia,71,14.45454545,7.954545455,2.954545455,6.5,0.454545455,2.227272727,3,1.772727273,1.727272727,1.772727273,2.045454545,6.090909091,8.090909091,0.363636364,0.454545455,0.272727273,2.090909091,547,1978,L,21,St Kilda,S.C.G.,W
2058,Sydney,2013,21,St Kilda,59,S.C.G.,118,17.68181818,9.636363636,3.863636364,8.045454545,0.818181818,2.363636364,2.590909091,1.318181818,2.863636364,1.772727273,2.318181818,6.409090909,10.95454545,0.5,0.863636364,0.681818182,2.318181818,606,2096,W,22,Geelong,Kardinia Park,L
2059,Sydney,2013,22,Geelong,-44,Kardinia Park,48,15.86363636,8.045454545,3,7.818181818,0.318181818,2.318181818,2.954545455,2.227272727,1.681818182,1.727272727,2.636363636,6.772727273,9,0.681818182,0.363636364,0.227272727,1.681818182,562,2144,L,23,Carlton,Stadium Australia,W
2060,Sydney,2013,23,Carlton,24,Stadium Australia,86,20.09090909,10.81818182,4.227272727,9.272727273,0.590909091,1.5,2.727272727,1.909090909,2.818181818,1.727272727,2,7.227272727,12.68181818,0.454545455,0.5,0.454545455,2,586,2230,W,23,Hawthorn,M.C.G.,L
2061,Sydney,2013,23,Hawthorn,-54,M.C.G.,51,14.31818182,7.090909091,1.954545455,7.227272727,0.318181818,2.227272727,2.954545455,1.545454545,1.727272727,2.045454545,1.772727273,6.318181818,7.818181818,0.363636364,0.363636364,0.272727273,2.454545455,532,2281,L,23,Hawthorn,Stadium Australia,L
2062,Sydney,2013,23,Hawthorn,-12,Stadium Australia,100,15.95454545,8.409090909,3.272727273,7.545454545,0.727272727,2.545454545,3.681818182,1.545454545,2.590909091,1.863636364,1.545454545,7,8.954545455,0.363636364,0.363636364,0.454545455,2.181818182,520,2381,L,24,Fremantle,Subiaco,L
2063,Sydney,2013,24,Fremantle,-25,Subiaco,74,16,8.227272727,3.272727273,7.772727273,0.5,1.363636364,3.454545455,1,1.772727273,1.545454545,2.090909091,6.090909091,9.545454545,0.136363636,0.545454545,0.318181818,1.636363636,495,2455,L,1,Greater Western Sydney,Sydney Showground,L
2064,Sydney,2014,1,Greater Western Sydney,-32,Sydney Showground,67,14.54545455,8.909090909,3.136363636,5.636363636,0.409090909,1.681818182,3.454545455,1.5,2.318181818,1.681818182,3,7.181818182,7.409090909,0.409090909,0.363636364,0.181818182,3.181818182,-32,67,L,2,Collingwood,Stadium Australia,L
2065,Sydney,2014,2,Collingwood,-20,Stadium Australia,69,16.86363636,9.409090909,3.681818182,7.454545455,0.454545455,1.954545455,3.363636364,1.590909091,2.272727273,2,2.363636364,6.409090909,10,0.5,0.454545455,0.272727273,2.636363636,-52,136,L,3,Adelaide,Adelaide Oval,W
